profile_url,likes,comments,timestamp,type,caption,url,shortcode
https://www.instagram.com/virat.kohli/,3149845,45064,2026-05-20T06:13:53.000Z,Video,"About twenty-five years ago, a man took a bet on a boy. My first coach, Rajkumar Sharma sir (@rajkumarcricket ), who taught me everything I know.
Seam XVIII is a tribute to cricket and the first pair belongs to the coach who made it all possible.
I’ve held trophies, I’ve lifted cups. But handing sir this box hit different. This is my way of thanking the man who taught me the game that gave me everything.
Thank you, Sir. Always.",https://www.instagram.com/p/DYjMlcbNvy1/,DYjMlcbNvy1
https://www.instagram.com/virat.kohli/,14048801,212480,2025-11-02T18:51:24.000Z,Image,The girls have created history and I couldn’t be more proud as an Indian to see the hard work of so many years come to life finally. They deserve all the applause and a big congratulations to Harman and the whole team for achieving this historic feat. Also congratulations to the whole squad and the management for the work behind the scenes. Well done india. Enjoy the moment to the fullest. This will inspire generations of girls to take up the sport in our country. Jai hind 🙏❤️🇮🇳,https://www.instagram.com/p/DQkJWrZDfyV/,DQkJWrZDfyV
https://www.instagram.com/virat.kohli/,4261945,49114,2025-12-12T12:32:44.000Z,Video,"This is more than a logo - this is the future of one8. 

#one8 #logoreveal",https://www.instagram.com/p/DSKdvOwkQsw/,DSKdvOwkQsw
https://www.instagram.com/virat.kohli/,15692131,246796,2025-12-31T14:40:50.000Z,Image,Stepping into 2026 with the light of my life ❤️😇 @anushkasharma,https://www.instagram.com/p/DS7nlKVkZWw/,DS7nlKVkZWw
https://www.instagram.com/virat.kohli/,3349010,23638,2025-12-08T04:34:06.000Z,Video,"Today marks the beginning of an exciting new chapter straight from my heart. A new journey begins for one8 and Agilitas, driven by purpose and ambition. Taking one8 home to Agilitas.",https://www.instagram.com/p/DR_TeHFCB9m/,DR_TeHFCB9m
https://www.instagram.com/virat.kohli/,3907061,48194,2026-02-12T06:01:53.000Z,Video,"Alibaug just keeps getting better. Excited to see Ananta by Avās ( @avaswellness ) come to life. With the Avās Racquet Club now featuring padel, pickleball, and tennis courts, along with a top-notch recovery centre complementing the Avās Wellness Club, this truly feels like a game-changer. Can’t wait to spend more time here!

#Ad #avaswellness #anantabyavas #avasracquetclub #baughofwonders",https://www.instagram.com/p/DUpaMSFjYM4/,DUpaMSFjYM4
https://www.instagram.com/virat.kohli/,2208418,15235,2026-05-21T03:25:00.000Z,Video,"𝗧𝗵𝗲 𝗠𝗶𝗻𝗱𝘀𝗲𝘁 𝗼𝗳 𝗮 𝗖𝗵𝗮𝗺𝗽𝗶𝗼𝗻 𝗳𝘁. 𝗩𝗶𝗿𝗮𝘁 𝗞𝗼𝗵𝗹𝗶 😇

Discipline, self-belief, consistency, the mental and lifestyle adjustments that he had to make, hunger to perform, setting high standards for himself and the rest of the team - watch Virat Kohli’s masterclass, on what it takes to deliver 𝘗𝘦𝘢𝘬 𝘗𝘦𝘳𝘧𝘰𝘳𝘮𝘢𝘯𝘤𝘦 at the highest level, only on the RCB Podcast. 🎬🎙️

#PlayBold #ನಮ್ಮRCB",https://www.instagram.com/p/DYleZMHz9z5/,DYleZMHz9z5
https://www.instagram.com/virat.kohli/,0,0,2026-05-22T13:02:10.551746,Image,,https://www.instagram.com/virat.kohli/,
https://www.instagram.com/adityakundli/,470,13,2026-05-21T14:14:07.000Z,Video,पॉडकास्ट से पहले थोड़ी सी मस्ती 🧿! #ghanshyamupadhyaypodcast #ghanshyamupadhyayshow #ghanshyamupadhyayunfiltered #masti #enjoy,https://www.instagram.com/p/DYmoaRzyk6h/,DYmoaRzyk6h
https://www.instagram.com/adityakundli/,19339,85,2025-10-21T11:48:55.000Z,Image,"विश्वास रखो और इंतज़ार करो… सही समय सब बदल देता है - यही गीता का उपदेश है 🙏🏻

#गीता_उपदेश #श्रीकृष्ण #भगवद्गीता #कृष्ण #SanatanDharma #Motivation #SpiritualQuotes #AdityaKundli",https://www.instagram.com/p/DQEfd1RkUru/,DQEfd1RkUru
https://www.instagram.com/adityakundli/,8444,67,2026-05-21T17:00:39.000Z,Video,"काली उड़द और ये अभिषेक दिलाएंगे हर संकट से मुक्ति ✨

क्या जीवन में बार-बार रुकावटें, तनाव या अचानक समस्याएँ बढ़ रही हैं? 
कभी मेहनत के बाद भी सफलता दूर लगती है? 
तो हो सकता है आपकी ऊर्जा को दिव्य शुद्धि की आवश्यकता हो।

💡 सच ये है – 
अभिषेक केवल पूजा नहीं, 
बल्कि वह आध्यात्मिक प्रक्रिया है 
जो नकारात्मकता को शांत कर 
जीवन में शांति, शक्ति और कृपा का प्रवाह बढ़ाती है।

शास्त्रों में कुछ विशेष अभिषेक ऐसे बताए गए हैं 
जो ग्रह बाधा, मानसिक तनाव और जीवन के संकटों को कम करने में अत्यंत प्रभावशाली माने जाते हैं।

अगर आप जानना चाहते हैं 👇 
➡️ कौन-से शुभ अभिषेक सबसे अधिक फलदायी माने जाते हैं 
➡️ किस अभिषेक से कौन-सा संकट दूर होता है 
➡️ और कैसे इनसे जीवन में सुख, शांति और सकारात्मकता आती है 

तो यह वीडियो अंत तक अवश्य देखें 
और कमेंट में लिखें — “हर हर महादेव” 🔱✨

[Spiritual Remedies, Divine Abhishek, Aditya Kundli, Sakshi Thakur, Sanjeev Thakur]

#ShubhAbhishek #MahadevKripa #AdityaKundli #SpiritualHealing #AstroCouple PositiveEnergy",https://www.instagram.com/p/DYm7ZsEIihp/,DYm7ZsEIihp
https://www.instagram.com/adityakundli/,6882,70,2026-05-21T11:30:11.000Z,Video,"2 जून गुरु गोचर: वृषभ राशि वालों के लिए छप्परफाड़ कामयाबी! 🚀 | Jupiter Transit
वृषभ राशि के लिए जून में बड़ा बदलाव आने वाला है #astrology #taurus #horoscope 
How will the Jupiter transit affect Vrishabh Rashi from June to October? Astrologers Sakshi and Sanjeev Thakur reveal massive predictions for your wealth and career.

In this explosive segment of the Digital Jockey Podcast, Sanjeev Thakur and Sakshi deep dive into the major planetary shift of Guru Gochar 2026. 2 जून के बाद वृषभ राशि (Taurus) के जातकों के जीवन में एक स्वर्णिम काल शुरू होने वाला है। We explore the Vrishabh Rashi June to October horoscope predictions and how the movement of Guru Grah (Jupiter) will impact your financial stability, job promotions, and family relationships over the coming months.

If you want to understand your detailed Taurus horoscope, learn ancient Vedic astrology remedies to unlock hidden opportunities, or want to know your daily aaj ka rashifal cycle during this transition, this astrology shorts video is a complete roadmap. Master your destiny and align your energy with cosmic abundance to make the most of this period.

Key Topics Covered:

In-depth analysis of Jupiter transit Vrishabh Rashi effects.

Months covered: Crucial June to October astrology forecast.

Sanjeev Thakur and Sakshi’s expert guidance for Taurus natives.

Predictions on career growth, sudden money flow, and relationship luck.

jupiter transit vrishabh rashi, vrishabh rashi june to october, Sanjeev Thakur astrology, Sakshi astrologer podcast, Digital Jockey podcast, taurus horoscope transit 2026, vrishabh rashifal hindi, guru gochar 2026 predictions, aaj ka rashifal vrishabh, vaidik jyotish tips, monthly horoscope prediction, Tushar Kaushik podcast, taurus wealth and career, luck and destiny secrets, guru grah ka gochar,

#VrishabhRashi #JupiterTransit GuruGochar SanjeevThakur DigitalJockey AstrologyPredictions TaurusHo",https://www.instagram.com/p/DYmV4kNpXGh/,DYmV4kNpXGh
https://www.instagram.com/adityakundli/,2834,36,2026-05-22T00:30:00.000Z,Sidecar,"22 मई 2026 | जानें आज का राशिफल✨

हर दिन कुछ नया कहता है और आज का दिन खास है उन लोगों के लिए जो सही समय पर सही दिशा चाहते हैं।

यह राशिफल आपकी चंद्र राशि पर आधारित है, जिससे आपको मिलेगी अधिक सटीक और प्रभावशाली जानकारी।

Check Story for दैनिक upay – जो बना सकता है आज के दिन को थोड़ा और बेहतर !
Kya pata, yahi ek chhota sa upay ban jay bade badlav ki shuruaat!

[Aditya Kundli, Sakshi Thakur, Sanjeev Thakur, Astro Couple, Smart Astrologer, Daily Horoscope, Remedies that works, Daily Predictions, May  2026]

#AdityaKundli #SakshiThakur #SanjeevThakur DailyHoroscope ZodiacSi",https://www.instagram.com/p/DYnvIT4jBzM/,DYnvIT4jBzM
https://www.instagram.com/adityakundli/,3818,46,2026-05-22T17:00:12.000Z,Video,"शिव अभिषेक से आसान होंगी जीवन की हर मुश्किल ✨

क्या बार-बार रुकावटें आ रही हैं?
काम बनते-बनते बिगड़ जाते हैं?
मन अशांत रहता है और प्रयासों के बाद भी सफलता दूर लगती है?

🔱 सच ये है —
भगवान शिव का अभिषेक केवल एक पूजा नहीं,
बल्कि नकारात्मक ऊर्जा को शांत कर
जीवन में शक्ति, शांति और मार्गदर्शन लाने का दिव्य माध्यम माना गया है।

लेकिन सही विधि और सही भाव से किया गया शिव अभिषेक
ही वास्तविक फल प्रदान करता है।

अगर आप जानना चाहते हैं👇
➡️ कौन-सा शिव अभिषेक सबसे प्रभावशाली माना जाता है
➡️ किस सामग्री से मिलता है विशेष फल
➡️ और कैसे महादेव की कृपा से कठिन रास्ते भी आसान होने लगते हैं

तो यह वीडियो अंत तक ज़रूर देखें
और कमेंट में लिखें — “हर हर महादेव” 🔱✨

[Shiv Abhishek, Mahadev Blessings, Aditya Kundli, Sakshi Thakur, Sanjeev Thakur, Smart Astrologer, Astro Couple, Spiritual]

#ShivAbhishek #HarHarMahadev #MahadevKripa #AdityaKundli #SpiritualEnergy ShivBhakti",https://www.instagram.com/p/DYpgaIPzW8t/,DYpgaIPzW8t
https://www.instagram.com/adityakundli/,664,15,2026-05-21T10:26:52.000Z,Video,साक्षी ठाकुर! #ghanshyamupadhyaypodcast #ghanshyamupadhyayshow #viralreeĺs,https://www.instagram.com/p/DYmODJxSZtc/,DYmODJxSZtc
https://www.instagram.com/adityakundli/,2897,38,2025-10-13T14:55:45.000Z,Sidecar,"A moment to remember, a milestone to cherish, reminders of the dedication that defines our journey. ✨

#ProfessionalPride #GoldenMemories #ContinuingExcellence",https://www.instagram.com/p/DPwOfO8DPTi/,DPwOfO8DPTi
https://www.instagram.com/adityakundli/,1509,16,2026-05-23T00:30:02.000Z,Sidecar,"23 मई 2026 | जानें आज का राशिफल✨

हर दिन कुछ नया कहता है और आज का दिन खास है उन लोगों के लिए जो सही समय पर सही दिशा चाहते हैं।

यह राशिफल आपकी चंद्र राशि पर आधारित है, जिससे आपको मिलेगी अधिक सटीक और प्रभावशाली जानकारी।

Check Story for दैनिक upay – जो बना सकता है आज के दिन को थोड़ा और बेहतर !
Kya pata, yahi ek chhota sa upay ban jay bade badlav ki shuruaat!

[Aditya Kundli, Sakshi Thakur, Sanjeev Thakur, Astro Couple, Smart Astrologer, Daily Horoscope, Remedies that works, Daily Predictions, May  2026]

#AdityaKundli #SakshiThakur #SanjeevThakur DailyHoroscope ZodiacSi",https://www.instagram.com/p/DYqT9RMmgHf/,DYqT9RMmgHf
https://www.instagram.com/adityakundli/,4126,62,2025-10-11T03:43:56.000Z,Sidecar,"Moments that stay close to heart.❤️ 
Some memories never fade - they just remind us of beautiful times and proud smiles. 🌸

#Memories #Throwback #GoodTimes #CherishedMoments #Flashback #LifeSnapshots #TimelessVibes #GratefulHeart",https://www.instagram.com/p/DPp4A9hCFXN/,DPp4A9hCFXN
https://www.instagram.com/adityakundli/,5901,34,2026-05-22T06:21:11.000Z,Video,"नौतपा 25 मई से 2 जून हो जाओ सावधान😱😟
.
.
#viralreels #astrology #vastu #notapa #bestastrologer",https://www.instagram.com/p/DYoWv--Jhnh/,DYoWv--Jhnh
https://www.instagram.com/adityakundli/,11004,52,2026-05-20T23:30:00.000Z,Video,"हे नाथ नारायण वासुदेव! 📿

#astrology #viralreels #bestastrologer #ai #shreekrishna",https://www.instagram.com/p/DYlDflBIFSI/,DYlDflBIFSI
https://www.instagram.com/adityakundli/,27246,990,2026-05-20T12:58:09.000Z,Video,"21 मई का खास संयोग खोल सकता है धन के बंद द्वार! ✨

जब गुरु गोचर और प्रदोष व्रत एक साथ आते हैं,तो यह सिर्फ एक तिथि नहीं…बल्कि भाग्य बदलने वाला दुर्लभ अवसर बन जाता है।

क्या हाल ही में धन रुक रहा है?मेहनत के बाद भी परिणाम अधूरे मिल रहे हैं?तो हो सकता है आपकी कुंडली को इसी दिव्य ऊर्जा का इंतज़ार हो।

💡 सच ये है —गुरु ग्रह का परिवर्तन ज्ञान, धन और विस्तार का संकेत देता है,और प्रदोष व्रत भगवान शिव की कृपा प्राप्त करने का सबसे शक्तिशाली माध्यम माना जाता है।

इस विशेष दिन पर किए गए छोटे-छोटे उपाय भीजीवन में धन, अवसर और सकारात्मक बदलाव ला सकते हैं। ✨

अगर आप जानना चाहते हैं👇➡️ 21 मई का यह योग किन लोगों के लिए सबसे शुभ है➡️ कौन-सा उपाय धन के रास्ते खोल सकता है➡️ और कैसे इस दिव्य संयोग का पूरा लाभ लें

तो वीडियो अंत तक ज़रूर देखें!

[Guru Gochar, Pradosh Vrat, Aditya Kundli, Sakshi Thakur]

#GuruGochar #PradoshVrat #DhanYog #AdityaKundli #AstroCouple SpiritualRemedies",https://www.instagram.com/p/DYj6bPCMKuW/,DYj6bPCMKuW
https://www.instagram.com/adityakundli/,2375,24,2026-05-21T00:30:00.000Z,Sidecar,"21 मई 2026 | जानें आज का राशिफल✨

हर दिन कुछ नया कहता है और आज का दिन खास है उन लोगों के लिए जो सही समय पर सही दिशा चाहते हैं।

यह राशिफल आपकी चंद्र राशि पर आधारित है, जिससे आपको मिलेगी अधिक सटीक और प्रभावशाली जानकारी।

Check Story for दैनिक upay – जो बना सकता है आज के दिन को थोड़ा और बेहतर !
Kya pata, yahi ek chhota sa upay ban jay bade badlav ki shuruaat!

[Aditya Kundli, Sakshi Thakur, Sanjeev Thakur, Astro Couple, Smart Astrologer, Daily Horoscope, Remedies that works, Daily Predictions, May  2026]

#AdityaKundli #SakshiThakur #SanjeevThakur DailyHoroscope ZodiacSi",https://www.instagram.com/p/DYlKWfmjMuE/,DYlKWfmjMuE
https://www.instagram.com/adityakundli/,858,930,2026-05-21T10:17:47.000Z,Sidecar,"क्या आपकी सोच को भी राहु control कर रहा है ? 

#rahu #astrology #astro #rahuupay #upay",https://www.instagram.com/p/DYmNj4DESSP/,DYmNj4DESSP
https://www.instagram.com/astroarunpandit/,7149,31,2026-05-22T00:30:11.000Z,Sidecar,"22 May 2026 – Daily Horoscope by Astro Arun Pandit ✨

The planets shift, energies change, and each day brings a new message from the universe. 🌙✨

What do the stars have in store for you today?
This Moon Sign (Chandra Rashi)–based Daily Horoscope offers guidance for your career, relationships, health, and mindset, helping you move through the day with clarity and balance. 💫

Stay aligned with cosmic energies.
👉 Don’t forget to share this with your friends - because their day, too, is written in the stars. 🌌

🌸 Radhe Radhe 🌸

[ Astrology, Astro Arun Pandit, Rashifal, Prediction, Horoscope, Today’s Rashifal ]

#AstroArunPandit #Astrology #DailyHoroscope #Rashifal #TodaysHoroscope #Predictions",https://www.instagram.com/p/DYnvHBmk7hC/,DYnvHBmk7hC
https://www.instagram.com/astroarunpandit/,3283,130,2026-03-21T07:31:47.000Z,Sidecar,"From studying astrology as a discipline…
to being recognised among Forbes India’s 30 Under 30 Young Impact Leaders.

This honour belongs to every person who chose awareness over fear and knowledge over blind belief.

Astrology was never meant to scare people.
It was meant to guide them.

Grateful for the trust and support of this incredible community.

#ForbesIndia
#30Under30
#astroarunpandit",https://www.instagram.com/p/DWI2EsgEbZc/,DWI2EsgEbZc
https://www.instagram.com/astroarunpandit/,7260,30,2026-05-22T08:30:09.000Z,Video,"Transform Your Home with 5 Vastu Plants! ✨

1. Golden Pothos: Southeast (Wealth & Oxygen)

2. Rubber Plant: Southwest living room (Success)

3. Jade Plant: Entrance (Growth & Luck)

4. Snake Plant: East balcony (Detox & Stress relief)

5. Peace Lily: Bedroom window (Peace & Calm)

Bring positive energy and prosperity home today!

 [ Vastu plants, indoor plants, wealth, prosperity, home energy, Astro Arun Pandit ]
.
.
#VastuPlants #LuckyPlants #AstroArunPandit #HomeDecor #PositiveVibes",https://www.instagram.com/p/DYomCGLhtyc/,DYomCGLhtyc
https://www.instagram.com/astroarunpandit/,39386,337,2026-05-21T10:32:18.000Z,Video,"Jab Shani Dev Raja Vikramaditya ke darbaar mein pahuche, toh unke ahankar ko todne ke liye unhone ek aisi pariksha li jiske baare mein Raja ne kabhi sapne mein bhi nahi socha tha.

Ahankar chahe kitna bhi bada ho, karma ke samne sabko jhukna hi padta hai. Jab Shani Dev ki Sadhesati shuru hoti hai, toh insan ka sabse bada imtihan hota hai. 

[ Astro Arun Pandit, Shani Dev, Sadhesati, Raja Vikramaditya, Karma, Astrology, Astro Arun Pandit, Destiny, Mythological Stories, Shani Grah, Nyay ke Devta ]
.
.
#ShaniDev #Sadhesati #Karma #AstroArunPandit #Astrology",https://www.instagram.com/p/DYmPC-GhK5S/,DYmPC-GhK5S
https://www.instagram.com/astroarunpandit/,7636,56,2026-05-23T00:30:21.000Z,Sidecar,"23 May 2026 – Daily Horoscope by Astro Arun Pandit ✨

The planets shift, energies change, and each day brings a new message from the universe. 🌙✨

What do the stars have in store for you today?
This Moon Sign (Chandra Rashi)–based Daily Horoscope offers guidance for your career, relationships, health, and mindset, helping you move through the day with clarity and balance. 💫

Stay aligned with cosmic energies.
👉 Don’t forget to share this with your friends - because their day, too, is written in the stars. 🌌

🌸 Radhe Radhe 🌸

[ Astrology, Astro Arun Pandit, Rashifal, Prediction, Horoscope, Today’s Rashifal ]

#AstroArunPandit #Astrology #DailyHoroscope #Rashifal #TodaysHoroscope #Predictions",https://www.instagram.com/p/DYqT7F6jS0z/,DYqT7F6jS0z
https://www.instagram.com/astroarunpandit/,9447,80,2026-05-22T12:30:12.000Z,Video,"Kya Shani Dev mita denge Samrat Vikramaditya ka wajood? 

Ek taraf Shani Dev ka bhayanak krodh aur unki Sade Sati ka kahar, toh doosri taraf King Vikramaditya ka kabhi na tootne wala ghamand aur usool! Apni hi nazron mein sahi hone ki zidd ne Vikramaditya ko ek aisi aag mein jhonk diya, jahan unka sab kuch chheen gaya unka rajya, unka vaibhav, aur ab unke haath-pair bhi! 

Lekin Shani Dev ne kaha tha, “Zindagi ki aag mein jo jalta hai, wahi sona bankar nikalta hai. 

[ Astro Arun Pandit, Shani Dev, Raja Vikramaditya, Sade Sati Kahani, Shani Dev Vikramaditya Katha, Mythological Stories, Shani Dev Krodh, Vikramaditya Hand Cut Story, Shani Dev Nyay, Indian Mythology, Shani Dev Status, Vikramaditya Shani Dev Samvad, Puranik Kathayein, Karma and Justice ]
.
.
.
#ShaniDev #Vikramaditya #SadeSati #ShaniMaharaj #Astroarunpandit",https://www.instagram.com/p/DYpBhM0hyXZ/,DYpBhM0hyXZ
https://www.instagram.com/astroarunpandit/,19609,267,2025-08-06T15:44:23.000Z,Image,"PROUD MOMENT IN HISTORY!

The stars always knew, now the world does too...

Astro Arun Pandit Ji has been honored as the Best Celebrity Astrologer at the Global Indians Conclave & Awards 2025 — receiving the prestigious Global Indian Award from Union Minister Shri Nitin Gadkari Ji 

This isn't just an award…
It’s a recognition of a 50+ year-old legacy of Vedic wisdom, psychic insight, and spiritual guidance — now celebrated on a global platform.

""Rashiyon se rishta, rashtra tak ki pehchaan!""
A moment of pride for every believer in astrology, every student of Occult Gurukul, and every soul touched by Astro Arun Pandit Ji’s divine guidance.

🏆 Best Celebrity Astrologer
📍 5th August 2025 | Shangri-La Eros, New Delhi

📸 Blessings. Gratitude. Vision.
This is just the beginning... 

#AstroArunPandit #BestCelebrityAstrologer #GlobalIndianAwards #AwardedByNitinGadkari #AstrologyWithImpact #OccultGurukul #GemsMantra #PoojaHouse #LegacyOfLight #SpiritualIndia #VedicWisdomGlobalStage",https://www.instagram.com/p/DNBN_-NTFY-/,DNBN_-NTFY-
https://www.instagram.com/astroarunpandit/,772,7,2026-05-22T15:07:24.000Z,Video,"Kya aapki life me baar-baar same type ke struggles, delays ya situations repeat hoti hain?
Ho sakta hai iska connection aapke janm ke samay bane “Yog” se ho jo aapki personality, destiny aur life pattern ko deeply influence karta hai.
Vedic Astrology ke Panchang me 27 Yog hote hain aur har yog insaan ki thinking, nature, luck, career, relationships aur struggles par alag impact daalta hai.
Kuch log naturally intelligent aur spiritual hote hain, kuch logon ko late success milti hai, kuch log Teaching, Media, Astrology ya Occult me jyada successful hote hain aur kuch logon ki life me obstacles baar-baar aate rehte hain. 
Is video me janiye,
Kaise janm ka yog aapki personality aur destiny ko affect karta hai?
Kyun kuch log emotionally aur spiritually dusron se alag hote hain?
Kaunse yog wale logon ko life me jyada struggles aur delays dekhne padte hain?
Kaun log naturally creative, wise aur intuitive hote hain?
Aur kaise aapka janm yog aapke career, marriage aur future ki direction tak decide kar sakta hai?
👉 Full Video abhi YouTube par LIVE hai
Abhi dekhiye aur janiye, aapka janm yog aapki life ke baare me kya reveal karta hai?
[ panchang yog, 27 yog in astrology, vishkumbh yog, preeti yog, ayushman yog, saubhagya yog, shobhan yog, atigand yog, sukarma yog, dhriti yog, shool yog, vedic astrology, jyotish shastra, yog in kundli, astrology secrets, occult astrology, birth yog astrology, personality astrology, destiny astrology, astro arun pandit, hindu astrology, spiritual astrology, panchang ke yog, astrology video hindi, kundli yog, vedic panchang, astro arun pandit ] 
.
.
#Panchang #Yog #Astrology #Jyotish #Occult",https://www.instagram.com/p/DYpTZaEz3a5/,DYpTZaEz3a5
https://www.instagram.com/astroarunpandit/,4531,165,2026-05-22T18:30:02.000Z,Sidecar,"Kya aapko bhi pichle kuch dino se achanak heavy energy feel ho rahi hai? Ya phir bina kisi wajah ke anxiety badh rahi hai? 

Astrology ke according, 24 se 26 May ke beech Mars aur Pluto ki ek bahut hi intense energy activate ho rahi hai. Jab ye dono heavy-hitting planets aamne-saamne aate hain, toh life mein bade Karmic Shifts shuru ho jaate hain. 

[ Astro Arun Pandit, Karmic Reset Mode, Mars Pluto Energy, Karmic Shifts 2026, Spiritual Protection, Hanuman Chalisa Paath, Emotional Triggers, Universe Reality Check, Astro Prediction ]
.
.
.
#AstroArunPandit #KarmicReset #Astrology2026 #MarsPluto #SpiritualAwakening",https://www.instagram.com/p/DYpqyUck3cE/,DYpqyUck3cE
https://www.instagram.com/astroarunpandit/,1822,43,2025-11-26T13:03:57.000Z,Video,"✨ Yantra Samriddhi Live Bootcamp — A Grand Success! ✨

23 November became a historic day as 120+ seekers gathered at Holiday Inn, Mayur Vihar to revive India’s sacred Yantra tradition under the divine guidance of Astro Arun Pandit Ji.
From learning ancient geometries to invoking high-vibration Yantras — the energy, devotion, and transformation were beyond powerful.

🙏 Thank you to every participant who made this spiritual movement come alive.
And this is just the beginning… More powerful, transformational live events are coming soon. Stay tuned!

💫 Let’s revive ancient wisdom. Let’s elevate modern lives, with Astro arun pandit.

✨ Comment on which topic you want to have the workshop next, and let us know,  if you want us to announce the next bootcamp soon!

[Astro Arun Pandit, Yantra Samriddhi, Yantra Workshop, Yantra Energizing, Spiritual Bootcamp, Vedic Wisdom, Astrology Event, Live Workshop India]

#AstroArunPandit #YantraSamriddhi #YantraWorkshop #AstrologyEvents #VedicWisdom #SpiritualGrowth #OccultSciences #EnergyHealing #AstrologyIndia #YantraMaking #MantraChanting #DivineEnergies #SpiritualBootcamp #TransformYourLife #LearnYantras",https://www.instagram.com/p/DRhUXl-k4N1/,DRhUXl-k4N1
https://www.instagram.com/astroarunpandit/,4575,19,2026-05-22T03:30:10.000Z,Video,"Kanya Rashi walon ke liye ab perfection nahi patience ka time shuru ho raha hai.

Shani ka Revati Nakshatra me pravesh aapki daily life aur career dono ko deeply impact karega.
Kaafi cheezein delay hongi, lekin jo milega wo long-term aur stable hoga.
Shani Dev ab aapko life ka asli discipline sikha sakte hai.

👉 Aapki rashi ka secret prediction YouTube par LIVE hai, abhi jakar dekhein.
Radhe Radhe 🙏 

[ Kanya Rashi, Virgo Horoscope, Shani Revati Nakshatra, Virgo Prediction, Saturn Transit, Kanya Rashifal, Astrology Hindi, Horoscope, Revati Nakshatra Effects, Vedic Astrology, Astro Arun Pandit ] 
.
.
#KanyaRashi #Virgo #Shani #RevatiNakshatra  #ShaniGochar",https://www.instagram.com/p/DYoDnXnxcKN/,DYoDnXnxcKN
https://www.instagram.com/astroarunpandit/,7362,61,2026-05-21T00:30:08.000Z,Sidecar,"21 May 2026 – Daily Horoscope by Astro Arun Pandit ✨

The planets shift, energies change, and each day brings a new message from the universe. 🌙✨

What do the stars have in store for you today?
This Moon Sign (Chandra Rashi)–based Daily Horoscope offers guidance for your career, relationships, health, and mindset, helping you move through the day with clarity and balance. 💫

Stay aligned with cosmic energies.
👉 Don’t forget to share this with your friends - because their day, too, is written in the stars. 🌌

🌸 Radhe Radhe 🌸

[ Astrology, Astro Arun Pandit, Rashifal, Prediction, Horoscope, Today’s Rashifal ]

#AstroArunPandit #Astrology #DailyHoroscope #Rashifal #TodaysHoroscope #Predictions",https://www.instagram.com/p/DYlKT0BD0su/,DYlKT0BD0su
https://www.instagram.com/astroarunpandit/,18214,52,2026-05-21T08:30:10.000Z,Video,"Read caption 👇🏻

1. Surya : ओम ह्राँ हीं सः सूर्याय नमः (Moolank 1 ke liye)

✨ Bhagwan Surya ki pooja se shakti, saahas, yash, safalta aur samriddhi haasil hoti hai.

2. Chandra : ओम श्राँ श्रीं श्रौं सः चन्द्राय नमः (Moolank 2 ke liye)

✨ Chandrama ki pooja maansik shaanti, dhan ki praapti aur jeevan mein safalta ke liye upyogi hai.

3. Mangal : ओम क्राँ क्रीं क्रों सः भौमाय नमः (Moolank 9 ke liye)

✨ Mangal ki pooja se jeevan mein sahi swaasthya, shakti, dhan aur samriddhi ki praapti hoti hai.

4. Budh : ओम ब्राँ ब्रीं ब्रों सः बुधाय नमः (Moolank 5 ke liye)

✨ Budh ki pooja se gyaan, dhan aur shaareerik beemariyon se chutkara milta hai.

5. Guru : ओम ग्राँ ग्रीं ग्रों सः गुरुवै नमः (Moolank 3 ke liye)

✨ Guru ki pooja se dhan, shiksha aur santaan ki praapti hoti hai. Pooja se vyakti deerghaayu (long life) hota hai.

6. Shukra :ओम द्राँ द्रीं द्रों सः शुक्राय नमः (Moolank 6 ke liye)

✨ Shukra ki pooja se jeevan mein khushiyon ki praapti hoti hai. Prem aur rishton mein mazbooti aati hai.

7. Shani :  ओम प्राँ प्रीं प्रों सः शनैश्चराय नमः (Moolank 8 ke liye)

✨ Shani ki pooja se maansik shaanti, khushi, swaasthya aur samriddhi mein badhava milta hai.

8. Rahu : ओम भ्राँ भ्रीं भ्रों सः राहवे नमः (Moolank 4 ke liye)

✨ Rahu ki pooja se jeevan mein shakti aur saamaajik pratistha (social status) mein badhottari hoti hai.

9. Ketu : ओम स्राँ स्रीं स्रों सः केतवे नमः (Moolank 7 ke liye) 

✨ Ketu ki pooja se swaasthya, dhan, bhaagya aur khushi ki badhottari hoti hai.

[ Astro Arun Pandit, Moolank aur Grah Pooja, Numerology remedies in Hindi, Grah Shanti Mantra, Bhakti aur Jyotish, Kundali ke moolank, Bhagya badlane ke mantra, Grahon ki pooja ke fayde, S",https://www.instagram.com/p/DYmBVWxBaKd/,DYmBVWxBaKd
